ticker,max_duration_days,max_duration_start_date,max_duration_end_date,avg_turnover,notes,source,cut_off_date,counts
OACC,18,2025-07-22,2025-08-08,1039195,,,,
ARTA,18,2021-08-16,2021-09-02,1008732,,,,
MACC,18,2021-10-15,2021-11-01,924081,,,,
TSIB,18,2021-11-02,2021-11-19,767742,,,,
ARCK,18,2021-12-27,2022-01-13,634090,,,,
NBTX,18,2021-08-10,2021-08-27,465888,,,,
MYFW,18,2019-04-01,2019-04-18,460989,,,,
FGNX,18,2025-06-09,2025-06-26,457378,,,,
SPKL,18,2024-09-16,2024-10-03,360396,,,,
BRN,18,2015-11-02,2015-11-19,350859,,,,
MHH,18,2016-03-07,2016-03-24,276324,,,,
AMTBB,18,2019-03-19,2019-04-05,199954,,,,
BASI,18,2015-11-17,2015-12-04,181280,,,,
FORK,18,2017-03-31,2017-04-17,174333,,,,
WBB,18,2017-07-03,2017-07-20,104976,,,,
ANL,18,2024-01-16,2024-02-02,65698,,,,
DVCR,18,2017-11-17,2017-12-04,60178,,,,
SANG,18,2022-03-11,2022-03-28,33328,,,,
GHIV,17,2020-04-13,2020-04-29,18935202,,,,
XPDI,17,2021-05-24,2021-06-09,7063716,,,,
DMN,17,2025-04-30,2025-05-16,2285833,,,,
CRVO,17,2016-11-09,2016-11-25,2178551,,,,
PACQ,17,2018-10-08,2018-10-24,1895406,,,,
GTPB,17,2021-08-09,2021-08-25,1884520,,,,
CCRC,17,2019-12-03,2019-12-19,1605803,,,,
GIIX,17,2021-10-06,2021-10-22,1477807,,,,
AXIN,17,2025-08-19,2025-09-04,1429884,,,,
TRAQ,17,2022-12-05,2022-12-21,1382708,,,,
ESEA,17,2016-02-03,2016-02-19,1034882,,,,
SDHI,17,2025-08-18,2025-09-03,799643,,,,
SBXD,17,2025-03-11,2025-03-27,797413,,,,
BYFC,17,2016-01-20,2016-02-05,768182,,,,
FZT,17,2021-05-11,2021-05-27,521128,,,,
IBAC,17,2025-07-28,2025-08-13,493067,,,,
VCXA,17,2023-07-24,2023-08-09,475652,,,,
KMDA,17,2016-04-25,2016-05-11,444152,,,,
PHIC,17,2022-06-21,2022-07-07,415361,,,,
ALOT,17,2016-11-14,2016-11-30,247468,,,,
PEBK,17,2015-07-01,2015-07-17,241362,,,,
RNDB,17,2021-12-28,2022-01-13,239653,,,,
OPOF,17,2022-08-17,2022-09-02,167950,,,,
PBIB,17,2017-09-13,2017-09-29,75269,,,,
POCI,17,2024-07-24,2024-08-09,58787,,,,
TKAT,16,2018-05-15,2018-05-30,10633609,,,,
TRNE,16,2019-09-05,2019-09-20,7131556,,,,
AHPI,16,2016-01-21,2016-02-05,4176027,,,,
GENE,16,2018-01-30,2018-02-14,2913562,,,,
APGB,16,2023-09-13,2023-09-28,2481574,,,,
ESSC,16,2020-04-13,2020-04-28,2439919,,,,
LMFA,16,2017-08-17,2017-09-01,1932336,,,,
AILE,16,2022-02-15,2022-03-02,1564325,,,,
CGCT,16,2025-07-17,2025-08-01,1357006,,,,
LIII,16,2021-05-27,2021-06-11,1345140,,,,
ITIC,16,2015-10-19,2015-11-03,1229504,,,,
IPXX,16,2023-09-28,2023-10-13,1166447,,,,
SNRH,16,2023-03-30,2023-04-14,1161671,,,,
ZGYH,16,2020-05-28,2020-06-12,1131292,,,,
FRXB,16,2023-07-13,2023-07-28,1028988,,,,
VACH,16,2025-03-20,2025-04-04,999585,,,,
ATLC,16,2016-10-27,2016-11-11,978103,,,,
TVAI,16,2025-08-18,2025-09-02,895819,,,,
DAOO,16,2022-06-23,2022-07-08,847081,,,,
BLTS,16,2021-09-09,2021-09-24,818954,,,,
SMBK,16,2016-07-18,2016-08-02,771983,,,,
EVGN,16,2019-09-17,2019-10-02,727104,,,,
LPAA,16,2025-07-30,2025-08-14,707324,,,,
DLCA,16,2022-07-11,2022-07-26,569582,,,,
CLRM,16,2021-09-13,2021-09-28,546092,,,,
HBMD,16,2016-02-23,2016-03-09,542272,,,,
TCAC,16,2022-03-30,2022-04-14,540297,,,,
QLI,16,2023-09-18,2023-10-03,533552,,,,
EVI,16,2016-04-21,2016-05-06,513486,,,,
LOKM,16,2021-09-14,2021-09-29,485279,,,,
RFAI,16,2025-01-23,2025-02-07,478479,,,,
BRIV,16,2022-11-15,2022-11-30,406487,,,,
STRS,16,2015-01-07,2015-01-22,323771,,,,
ICG,16,2023-11-06,2023-11-21,314106,,,,
AWX,16,2016-10-13,2016-10-28,313134,,,,
STND,16,2018-07-11,2018-07-26,260342,,,,
CWAY,16,2016-07-13,2016-07-28,188482,,,,
VALU,16,2017-07-17,2017-08-01,186904,,,,
NTIC,16,2015-10-08,2015-10-23,185831,,,,
MKC.V,16,2015-11-17,2015-12-02,177111,,,,
PBBI,16,2019-05-08,2019-05-23,159564,,,,
AUBN,16,2023-01-05,2023-01-20,141538,,,,
AENZ,16,2023-10-05,2023-10-20,128387,,,,
MSBF,16,2015-01-22,2015-02-06,118318,,,,
RIVE,16,2019-03-04,2019-03-19,111718,,,,
SVBI,16,2016-10-17,2016-11-01,100213,,,,
BBDO,16,2015-01-28,2015-02-12,92595,,,,
PHAR,16,2023-07-24,2023-08-08,92297,,,,
HMNF,16,2017-07-05,2017-07-20,85451,,,,
BPFHP,16,2016-10-10,2016-10-25,77928,,,,
UBP,16,2016-08-18,2016-09-02,68123,,,,
TOP,15,2023-05-12,2023-05-26,7215025,,,,
AEMD,15,2020-02-07,2020-02-21,2657043,,,,
MTAL,15,2022-09-30,2022-10-14,2444153,,,,
NTEC,15,2017-01-27,2017-02-10,1736907,,,,
EOCW,15,2021-10-01,2021-10-15,1460668,,,,
YTPG,15,2021-12-29,2022-01-12,1442711,,,,
LLIT,15,2019-03-15,2019-03-29,1434900,,,,
AGAC,15,2023-05-26,2023-06-09,962648,,,,
VPCB,15,2021-05-10,2021-05-24,915033,,,,
FINM,15,2021-08-19,2021-09-02,874952,,,,
KAIR,15,2022-09-30,2022-10-14,794271,,,,
HUB.A,15,2015-08-04,2015-08-18,783456,,,,
UUU,15,2016-10-27,2016-11-10,772182,,,,
AMBO,15,2019-11-27,2019-12-11,750995,,,,
TWOA,15,2024-02-01,2024-02-15,676635,,,,
MLEC,15,2025-05-30,2025-06-13,664075,,,,
POW,15,2022-01-05,2022-01-19,538352,,,,
CYAD,15,2016-10-25,2016-11-08,491990,,,,
PSAG,15,2022-07-07,2022-07-21,490224,,,,
WLAC,15,2025-07-03,2025-07-17,363595,,,,
GAPA,15,2022-07-11,2022-07-25,330499,,,,
PAIC,15,2021-07-23,2021-08-06,329095,,,,
MOLN,15,2023-07-11,2023-07-25,282426,,,,
AIFE,15,2025-07-18,2025-08-01,237214,,,,
TAYD,15,2018-11-12,2018-11-26,233754,,,,
IPAS,15,2018-11-07,2018-11-21,192686,,,,
CIX,15,2015-11-23,2015-12-07,128133,,,,
ASFI,15,2019-01-18,2019-02-01,126876,,,,
SSFN,15,2015-02-27,2015-03-13,125747,,,,
PWX,15,2016-07-27,2016-08-10,103725,,,,
GECCZ,15,2024-11-11,2024-11-25,101359,,,,
SSBI,15,2025-05-23,2025-06-06,93349,,,,
ALVw,15,2018-06-12,2018-06-26,75448,,,,
GNTA,15,2023-04-06,2023-04-20,53084,,,,
DCRC,14,2021-05-19,2021-06-01,14280267,,,,
SMMT,14,2016-03-08,2016-03-21,11166919,,,,
BOWX,14,2020-10-23,2020-11-05,8594243,,,,
CCIR,14,2024-12-18,2024-12-31,5565063,,,,
SPI,14,2018-04-24,2018-05-07,5015313,,,,
FAMI,14,2019-07-23,2019-08-05,3406002,,,,
ENTX,14,2018-11-16,2018-11-29,2364628,,,,
APOP,14,2016-12-09,2016-12-22,2240284,,,,
CHSN,14,2024-10-08,2024-10-21,2072613,,,,
CKPT,14,2017-08-08,2017-08-21,1731338,,,,
TCVA,14,2023-01-06,2023-01-19,1563721,,,,
THMA,14,2021-05-07,2021-05-20,1527739,,,,
ASUR,14,2016-06-09,2016-06-22,1364350,,,,
DCRD,14,2022-03-22,2022-04-04,1213171,,,,
GSQD,14,2021-08-06,2021-08-19,1148950,,,,
SVFB,14,2022-07-01,2022-07-14,1136819,,,,
ATII,14,2025-07-22,2025-08-04,1123957,,,,
CANG,14,2019-01-25,2019-02-07,1097408,,,,
OXBR,14,2016-04-01,2016-04-14,918784,,,,
ISNS,14,2019-10-11,2019-10-24,818967,,,,
GLEO,14,2019-12-20,2020-01-02,806281,,,,
AGMH,14,2019-01-04,2019-01-17,721880,,,,
INAC,14,2025-08-15,2025-08-28,708577,,,,
TACH,14,2025-08-14,2025-08-27,634418,,,,
VMAC,14,2020-10-14,2020-10-27,593650,,,,
SLND,14,2022-09-01,2022-09-14,485954,,,,
OMEG,14,2022-05-13,2022-05-26,470915,,,,
MXPT,14,2016-10-19,2016-11-01,454716,,,,
IQMD,14,2023-02-10,2023-02-23,409830,,,,
SBBX,14,2015-11-06,2015-11-19,398349,,,,
HEBT,14,2018-11-08,2018-11-21,382141,,,,
MSAC,14,2022-10-07,2022-10-20,363820,,,,
LSAC,14,2020-06-17,2020-06-30,357846,,,,
PLBC,14,2016-08-03,2016-08-16,258192,,,,
NTL,14,2015-09-01,2015-09-14,189646,,,,
SAL,14,2018-11-02,2018-11-15,173631,,,,
LMST,14,2019-10-09,2019-10-22,171201,,,,
CNF,14,2020-09-24,2020-10-07,166358,,,,
SIF,14,2016-10-07,2016-10-20,159036,,,,
OCC,14,2016-07-20,2016-08-02,145764,,,,
TCBC,14,2023-06-23,2023-07-06,133216,,,,
ARKR,14,2019-04-11,2019-04-24,128549,,,,
SWKHL,14,2024-10-16,2024-10-29,120521,,,,
OCFCP,14,2021-09-29,2021-10-12,117963,,,,
CFBI,14,2020-04-30,2020-05-13,103284,,,,
ZX,14,2015-09-29,2015-10-12,86916,,,,
CYAN,14,2017-04-27,2017-05-10,74235,,,,
ASX,13,2018-04-18,2018-04-30,26545033,,,,
TMCX,13,2018-09-26,2018-10-08,3670954,,,,
MESO,13,2016-06-01,2016-06-13,2289492,,,,
TPGS,13,2021-07-15,2021-07-27,2141692,,,,
VSA,13,2023-10-11,2023-10-23,1768873,,,,
MCMJ,13,2020-05-28,2020-06-09,1592953,,,,
HIII,13,2021-07-30,2021-08-11,1589981,,,,
YIBO,13,2024-05-08,2024-05-20,1463654,,,,
FERA,13,2025-08-15,2025-08-27,1228317,,,,
BNTC,13,2019-01-24,2019-02-05,1077434,,,,
UONEK,13,2020-02-06,2020-02-18,992271,,,,
BTBD,13,2023-02-10,2023-02-22,927795,,,,
SRTS,13,2017-01-05,2017-01-17,876720,,,,
TETC,13,2021-07-30,2021-08-11,787027,,,,
POLE,13,2025-03-21,2025-04-02,746909,,,,
MOHO,13,2020-02-21,2020-03-04,731629,,,,
DFPH,13,2021-09-03,2021-09-15,704991,,,,
SWET,13,2022-05-26,2022-06-07,593828,,,,
BCBP,13,2015-06-03,2015-06-15,536004,,,,
EDRY,13,2019-05-08,2019-05-20,528469,,,,
NNAG,13,2024-07-03,2024-07-15,503673,,,,
TLC,13,2020-01-31,2020-02-12,460179,,,,
EVBN,13,2015-04-09,2015-04-21,456884,,,,
AEAC,13,2022-06-17,2022-06-29,423168,,,,
XELB,13,2016-03-31,2016-04-12,357801,,,,
RGCO,13,2015-06-05,2015-06-17,299687,,,,
FCCY,13,2015-10-02,2015-10-14,276532,,,,
SGRP,13,2015-11-04,2015-11-16,253184,,,,
FCFP,13,2015-10-29,2015-11-10,222526,,,,
SBFG,13,2016-06-09,2016-06-21,188904,,,,
BYBK,13,2015-07-17,2015-07-29,163575,,,,
CSSEN,13,2023-07-13,2023-07-25,146784,,,,
ANEB,13,2023-04-14,2023-04-26,124836,,,,
OASM,13,2016-12-02,2016-12-14,91237,,,,
DSWL,13,2023-10-04,2023-10-16,41542,,,,
BTAQ,12,2020-10-22,2020-11-02,4169710,,,,
MOXC,12,2020-01-23,2020-02-03,4028330,,,,
ZSAN,12,2016-05-20,2016-05-31,2895292,,,,
AMTB,12,2018-11-09,2018-11-20,2077653,,,,
BFC,12,2018-11-16,2018-11-27,1864917,,,,
MSDA,12,2022-07-14,2022-07-25,1475536,,,,
ATGL,12,2025-07-24,2025-08-04,1171538,,,,
SCOB,12,2022-08-29,2022-09-09,1043928,,,,
AKTX,12,2017-01-19,2017-01-30,945212,,,,
CFV,12,2021-04-15,2021-04-26,895639,,,,
PDOT,12,2022-10-06,2022-10-17,846170,,,,
ITAC,12,2020-11-02,2020-11-13,753005,,,,
ROCR,12,2021-12-06,2021-12-17,742884,,,,
MXC,12,2023-10-27,2023-11-07,716715,,,,
CTAQ,12,2022-09-02,2022-09-13,694873,,,,
GFX,12,2023-03-13,2023-03-24,637613,,,,
HPX,12,2022-12-01,2022-12-12,600924,,,,
SBXC,12,2023-11-06,2023-11-17,569779,,,,
OSTR,12,2021-08-23,2021-09-03,550692,,,,
RCHG,12,2022-08-05,2022-08-16,528924,,,,
PRPH,12,2019-10-10,2019-10-21,520526,,,,
GSAQ,12,2022-06-06,2022-06-17,459632,,,,
FRON,12,2022-08-12,2022-08-23,439797,,,,
HUIZ,12,2020-10-01,2020-10-12,400465,,,,
ARCI,12,2016-06-03,2016-06-14,355561,,,,
BNSO,12,2020-04-02,2020-04-13,295450,,,,
VENA,12,2021-05-10,2021-05-21,246466,,,,
FPAY,12,2017-03-03,2017-03-14,238343,,,,
CHPG,12,2025-07-24,2025-08-04,234758,,,,
LARK,12,2016-08-08,2016-08-19,159469,,,,
ANCB,12,2017-08-07,2017-08-18,156518,,,,
STRR,12,2020-01-02,2020-01-13,136510,,,,
CPBI,12,2025-07-10,2025-07-21,124925,,,,
BKJ,12,2019-05-24,2019-06-04,117488,,,,
BKSC,12,2016-08-19,2016-08-30,82438,,,,
BBIG,11,2022-08-05,2022-08-15,75856748,,,,
CNR,11,2017-11-17,2017-11-27,27897070,,,,
QXO,11,2019-04-30,2019-05-10,12356195,,,,
KOSS,11,2016-05-02,2016-05-12,6569676,,,,
BENE,11,2021-09-21,2021-10-01,5604320,,,,
BYSI,11,2017-12-01,2017-12-11,3722372,,,,
SBG,11,2020-11-06,2020-11-16,2959084,,,,
KBSX,11,2025-02-21,2025-03-03,2681753,,,,
BNR,11,2024-05-31,2024-06-10,2657403,,,,
SPU,11,2016-04-15,2016-04-25,1897700,,,,
VTVT,11,2025-07-21,2025-07-31,1885153,,,,
KVSA,11,2023-08-15,2023-08-25,1861285,,,,
SBEV,11,2025-03-17,2025-03-27,1713465,,,,
BNC,11,2025-05-27,2025-06-06,1660011,,,,
BEAG,11,2025-03-18,2025-03-28,1454676,,,,
DFHT,11,2020-10-12,2020-10-22,1410182,,,,
KZIA,11,2019-08-26,2019-09-05,1387868,,,,
RAAQ,11,2025-07-25,2025-08-04,994562,,,,
LPBB,11,2024-12-27,2025-01-06,840165,,,,
SMBC,11,2015-04-13,2015-04-23,831585,,,,
ALDF,11,2025-01-07,2025-01-17,824877,,,,
EGHA,11,2025-07-28,2025-08-07,697907,,,,
COVA,11,2022-02-08,2022-02-18,647675,,,,
BOAS,11,2022-02-04,2022-02-14,583268,,,,
AIH,11,2023-09-25,2023-10-05,458883,,,,
FRBA,11,2016-01-22,2016-02-01,429847,,,,
GBLI,11,2024-04-22,2024-05-02,412897,,,,
IMAQ,11,2023-11-07,2023-11-17,340239,,,,
MRNO,11,2024-10-18,2024-10-28,331234,,,,
JMU,11,2016-11-25,2016-12-05,297775,,,,
HQI,11,2020-07-07,2020-07-17,285808,,,,
ITCL,11,2019-04-12,2019-04-22,269948,,,,
CBFV,11,2016-10-04,2016-10-14,206530,,,,
AMRB,11,2018-10-29,2018-11-08,162495,,,,
CLST,11,2024-08-06,2024-08-16,138624,,,,
NHLD,11,2019-10-21,2019-10-31,92921,,,,
ESBK,11,2015-02-03,2015-02-13,78415,,,,
FUSB,11,2021-08-13,2021-08-23,60279,,,,
ARGX,10,2017-09-13,2017-09-22,76979255,,,,
CEP,10,2024-09-23,2024-10-02,33010497,,,,
DPW,10,2016-03-09,2016-03-18,7726426,,,,
AHI,10,2022-10-03,2022-10-12,3494017,,,,
MDIA,10,2023-11-20,2023-11-29,2826337,,,,
GNRS,10,2020-08-05,2020-08-14,2427841,,,,
FRES,10,2020-03-11,2020-03-20,1429879,,,,
TANH,10,2020-05-11,2020-05-20,1144568,,,,
MIT,10,2021-08-25,2021-09-03,1099666,,,,
CRAQ,10,2025-07-30,2025-08-08,1011503,,,,
PV,10,2022-07-05,2022-07-14,933384,,,,
ROSS,10,2023-07-10,2023-07-19,786416,,,,
OBT,10,2022-04-18,2022-04-27,578556,,,,
MGLD,10,2024-09-30,2024-10-09,575537,,,,
HALL,10,2023-10-02,2023-10-11,505932,,,,
BHSE,10,2022-08-29,2022-09-07,460388,,,,
MFNC,10,2015-02-04,2015-02-13,458058,,,,
MARPS,10,2015-07-28,2015-08-06,431663,,,,
HDL,10,2025-04-14,2025-04-23,394264,,,,
CHCI,10,2019-11-20,2019-11-29,391358,,,,
EPSN,10,2019-07-17,2019-07-26,381728,,,,
UFAB,10,2015-11-09,2015-11-18,305879,,,,
ZEAL,10,2022-08-30,2022-09-08,305346,,,,
MLVF,10,2021-07-28,2021-08-06,213671,,,,
OVBC,10,2015-07-21,2015-07-30,187080,,,,
BRFH,10,2022-07-19,2022-07-28,158687,,,,
LVRO,10,2024-05-01,2024-05-10,136120,,,,
WHFCL,10,2025-07-09,2025-07-18,124838,,,,
OTEL,10,2019-10-21,2019-10-30,88829,,,,
MGCD,10,2015-08-10,2015-08-19,76981,,,,
GZT,10,2018-10-17,2018-10-26,67581,,,,
BNGO,9,2019-01-02,2019-01-10,35885337,,,,
NNDM,9,2016-05-04,2016-05-12,22289602,,,,
CAPA,9,2020-11-25,2020-12-03,11674403,,,,
SNII,9,2021-09-27,2021-10-05,5663917,,,,
JIH,9,2019-12-23,2019-12-31,3684312,,,,
PTIX,9,2023-07-10,2023-07-18,2783029,,,,
HERA,9,2021-08-19,2021-08-27,2576163,,,,
TPET,9,2024-11-06,2024-11-14,2449487,,,,
PVT,9,2019-04-24,2019-05-02,2301549,,,,
DGNU,9,2021-09-08,2021-09-16,2018928,,,,
IIN,9,2016-02-23,2016-03-02,2018704,,,,
UPC,9,2023-03-20,2023-03-28,1735138,,,,
REVB,9,2022-01-31,2022-02-08,1619797,,,,
BACQ,9,2024-12-23,2024-12-31,1391334,,,,
CATC,9,2017-10-19,2017-10-27,1352609,,,,
HTPA,9,2022-11-17,2022-11-25,1280007,,,,
GORV,9,2019-10-14,2019-10-22,1247245,,,,
NTN,9,2018-02-07,2018-02-15,1106309,,,,
NEWA,9,2020-09-08,2020-09-16,946184,,,,
ADF,9,2021-07-07,2021-07-15,945924,,,,
ITP,9,2019-06-06,2019-06-14,925359,,,,
SPKB,9,2022-01-03,2022-01-11,917929,,,,
MDH,9,2022-09-15,2022-09-23,917304,,,,
SER,9,2024-04-24,2024-05-02,738025,,,,
JCIC,9,2021-09-23,2021-10-01,737231,,,,
DRWI,9,2017-07-20,2017-07-28,730960,,,,
HMCO,9,2022-10-11,2022-10-19,713487,,,,
LEGT,9,2025-06-05,2025-06-13,700344,,,,
CLAS,9,2022-08-04,2022-08-12,694836,,,,
SSY,9,2019-12-12,2019-12-20,692147,,,,
AFTR,9,2023-07-06,2023-07-14,678176,,,,
LNFA,9,2022-06-27,2022-07-05,588378,,,,
WARR,9,2021-10-07,2021-10-15,566411,,,,
NVSA,9,2022-08-15,2022-08-23,538639,,,,
DDI,9,2023-03-01,2023-03-09,441701,,,,
PYPD,9,2024-05-23,2024-05-31,407485,,,,
SLCT,9,2017-03-23,2017-03-31,374529,,,,
PRBM,9,2022-06-23,2022-07-01,356508,,,,
CHAQ,9,2021-05-19,2021-05-27,354923,,,,
CALB,9,2020-05-07,2020-05-15,354919,,,,
VABK,9,2021-09-02,2021-09-10,351717,,,,
FDBC,9,2017-10-16,2017-10-24,347654,,,,
SBCP,9,2015-01-27,2015-02-04,341582,,,,
FRAF,9,2021-10-20,2021-10-28,311603,,,,
TRT,9,2015-11-19,2015-11-27,272204,,,,
DLHC,9,2015-10-01,2015-10-09,264184,,,,
ATV,9,2015-08-31,2015-09-08,242487,,,,
EBMT,9,2018-11-12,2018-11-20,234788,,,,
CDOR,9,2016-06-21,2016-06-29,216980,,,,
FSI,9,2018-10-31,2018-11-08,199801,,,,
SDI,9,2018-04-30,2018-05-08,188849,,,,
PROC,9,2022-10-13,2022-10-21,183890,,,,
BNRE.A,9,2024-04-17,2024-04-25,182685,,,,
OSN,9,2016-02-02,2016-02-10,163305,,,,
IBKCO,9,2018-06-05,2018-06-13,158400,,,,
HFBC,9,2018-04-19,2018-04-27,152982,,,,
METCL,9,2024-11-04,2024-11-12,152760,,,,
CCNI,9,2019-01-17,2019-01-25,129205,,,,
OMCC,9,2025-04-28,2025-05-06,127258,,,,
BAFN,9,2023-08-21,2023-08-29,108693,,,,
PDCC,9,2024-12-05,2024-12-13,70687,,,,
CCXX,8,2020-04-06,2020-04-13,17605028,,,,
MCTR,8,2025-04-30,2025-05-07,13180560,,,,
UAVS,8,2024-10-07,2024-10-14,8228983,,,,
VBIV,8,2015-07-06,2015-07-13,4974847,,,,
SCRM,8,2022-05-20,2022-05-27,3490371,,,,
PRPO,8,2024-04-11,2024-04-18,3452037,,,,
KTTA,8,2024-04-26,2024-05-03,3037152,,,,
WAFU,8,2019-10-16,2019-10-23,2750553,,,,
KVSC,8,2023-02-27,2023-03-06,2188428,,,,
ACTD,8,2021-06-04,2021-06-11,1930199,,,,
PACX,8,2022-10-11,2022-10-18,1756929,,,,
IPCX,8,2025-07-22,2025-07-29,1470634,,,,
FCAX,8,2022-08-15,2022-08-22,1389842,,,,
JP,8,2016-11-25,2016-12-02,1381230,,,,
ALTU,8,2023-07-28,2023-08-04,1365236,,,,
RONI,8,2022-08-24,2022-08-31,1324251,,,,
VNCE,8,2023-01-10,2023-01-17,1276826,,,,
FSII,8,2021-06-10,2021-06-17,1242062,,,,
NBN,8,2015-11-09,2015-11-16,1227635,,,,
TTNP,8,2024-05-02,2024-05-09,1218155,,,,
BOAC,8,2023-10-13,2023-10-20,1166250,,,,
SJ,8,2020-08-05,2020-08-12,1053518,,,,
ISAA,8,2022-11-18,2022-11-25,1000661,,,,
HVII,8,2025-04-16,2025-04-23,961715,,,,
MYOS,8,2015-04-29,2015-05-06,959477,,,,
SOUL,8,2025-07-22,2025-07-29,913733,,,,
ATIF,8,2024-08-07,2024-08-14,798186,,,,
PHLT,8,2020-02-06,2020-02-13,784138,,,,
CZFS,8,2022-06-09,2022-06-16,766751,,,,
PRTH,8,2019-02-27,2019-03-06,729590,,,,
BIOX,8,2020-01-24,2020-01-31,727408,,,,
CIVB,8,2015-06-29,2015-07-06,724366,,,,
AAQC,8,2022-08-15,2022-08-22,687820,,,,
NVFY,8,2023-10-18,2023-10-25,681819,,,,
BRBS,8,2020-01-22,2020-01-29,645845,,,,
FVT,8,2022-03-10,2022-03-17,641463,,,,
LTRX,8,2016-04-05,2016-04-12,612220,,,,
KONE,8,2015-08-26,2015-09-02,579835,,,,
UNTY,8,2015-08-05,2015-08-12,531280,,,,
TGC,8,2019-07-03,2019-07-10,521416,,,,
STKS,8,2016-07-01,2016-07-08,518863,,,,
SNDE,8,2018-01-30,2018-02-06,480677,,,,
ELTK,8,2018-08-30,2018-09-06,477733,,,,
BREZ,8,2023-11-22,2023-11-29,459559,,,,
FEIM,8,2016-11-09,2016-11-16,438227,,,,
MHUA,8,2022-06-28,2022-07-05,401097,,,,
LOV,8,2017-11-09,2017-11-16,396775,,,,
OSA,8,2023-06-01,2023-06-08,394317,,,,
CCCR,8,2015-09-17,2015-09-24,375791,,,,
CVLY,8,2015-04-22,2015-04-29,372778,,,,
CHNR,8,2016-02-17,2016-02-24,336173,,,,
DWSN,8,2022-11-25,2022-12-02,318635,,,,
MNI,8,2019-10-04,2019-10-11,313045,,,,
DAIO,8,2015-11-04,2015-11-11,288420,,,,
IVA,8,2022-08-24,2022-08-31,282178,,,,
OBCI,8,2016-05-03,2016-05-10,236130,,,,
TRCB,8,2015-11-20,2015-11-27,213641,,,,
ENFY,8,2024-08-12,2024-08-19,195288,,,,
AFRI,8,2022-12-07,2022-12-14,193930,,,,
TPHS,8,2016-02-05,2016-02-12,180580,,,,
CNOBP,8,2021-11-12,2021-11-19,178567,,,,
RBCN,8,2019-07-03,2019-07-10,171953,,,,
AFBI,8,2024-03-05,2024-03-12,162947,,,,
CLBH,8,2016-04-01,2016-04-08,157551,,,,
GECCH,8,2025-05-02,2025-05-09,157221,,,,
MCLD,8,2022-07-01,2022-07-08,152587,,,,
TIK,8,2016-10-07,2016-10-14,139721,,,,
MIRN,8,2016-07-14,2016-07-21,136609,,,,
WMLP,8,2015-10-08,2015-10-15,135334,,,,
JRSH,8,2020-04-08,2020-04-15,121000,,,,
CDZIP,8,2022-08-04,2022-08-11,119705,,,,
ARTW,8,2018-09-05,2018-09-12,115684,,,,
UG,8,2021-07-28,2021-08-04,99179,,,,
NSAT,8,2016-02-23,2016-03-01,95053,,,,
XNY,8,2016-01-26,2016-02-02,87207,,,,
TOF,8,2015-11-24,2015-12-01,81553,,,,
INLX,8,2023-07-13,2023-07-20,77817,,,,
PIH,8,2020-07-23,2020-07-30,72543,,,,
CMLF,7,2020-11-05,2020-11-11,16443078,,,,
BMRG,7,2020-06-12,2020-06-18,4523393,,,,
CBAH,7,2021-06-15,2021-06-21,3318522,,,,
LDWY,7,2016-07-21,2016-07-27,3249177,,,,
TMBR,7,2022-11-02,2022-11-08,2879621,,,,
ACEV,7,2020-11-12,2020-11-18,2828854,,,,
GSUN,7,2025-06-05,2025-06-11,2360794,,,,
BLIN,7,2016-04-05,2016-04-11,2277778,,,,
TRNS,7,2016-10-11,2016-10-17,2273198,,,,
AZRE,7,2018-04-18,2018-04-24,2185821,,,,
DOGZ,7,2018-04-06,2018-04-12,2111372,,,,
AVNW,7,2018-08-09,2018-08-15,1969470,,,,
EEIQ,7,2024-05-22,2024-05-28,1625944,,,,
ENPC,7,2020-11-11,2020-11-17,1571196,,,,
SIC,7,2018-11-21,2018-11-27,1496781,,,,
FIGX,7,2025-08-27,2025-09-02,1494112,,,,
MRM,7,2022-09-29,2022-10-05,1378099,,,,
JACS,7,2025-07-24,2025-07-30,1316308,,,,
EFSH,7,2023-03-14,2023-03-20,1212456,,,,
RAC,7,2025-08-28,2025-09-03,1155289,,,,
TSPQ,7,2022-02-10,2022-02-16,1067815,,,,
SCLE,7,2021-09-22,2021-09-28,1056983,,,,
DNAB,7,2022-08-31,2022-09-06,1056677,,,,
ASTC,7,2024-06-05,2024-06-11,1007928,,,,
ITUS,7,2015-11-27,2015-12-03,972667,,,,
JOFF,7,2022-08-02,2022-08-08,962739,,,,
FSSI,7,2022-09-01,2022-09-07,791282,,,,
ASAQ,7,2022-05-12,2022-05-18,687520,,,,
ANTE,7,2024-06-07,2024-06-13,652695,,,,
WFBI,7,2015-04-08,2015-04-14,638342,,,,
FSBW,7,2016-08-16,2016-08-22,584904,,,,
CLIM,7,2022-08-10,2022-08-16,552186,,,,
LIVE,7,2025-03-13,2025-03-19,541679,,,,
ZAIS,7,2015-04-01,2015-04-07,495408,,,,
ACNB,7,2015-12-23,2015-12-29,479635,,,,
BWFG,7,2015-03-26,2015-04-01,477659,,,,
ISTR,7,2016-08-19,2016-08-25,424735,,,,
AKO.B,7,2020-08-28,2020-09-03,405502,,,,
CHFW,7,2021-06-23,2021-06-29,393651,,,,
MFSF,7,2015-04-16,2015-04-22,314311,,,,
NWFL,7,2015-01-29,2015-02-04,295535,,,,
FSBK,7,2016-01-21,2016-01-27,210577,,,,
FGBI,7,2016-02-17,2016-02-23,203965,,,,
